txn_id,player_id,txn_ts,txn_type,amount
542,200,2025-06-12 03:53:04,entry_fee,20.0
543,201,2025-03-22 04:18:10,deposit,70.99
544,202,2025-04-07 01:18:24,deposit,39.05
545,202,2025-03-01 13:11:24,deposit,15.58
546,202,2025-06-09 02:35:24,withdrawal,10.79
547,202,2025-03-29 08:14:24,deposit,61.92
548,202,2025-03-19 22:46:24,entry_fee,10.0
549,203,2025-02-19 22:47:24,deposit,21.72
550,203,2025-04-04 18:42:24,deposit,93.37
551,204,2025-01-28 18:34:37,deposit,45.94
552,204,2025-05-16 16:29:37,deposit,99.13
553,204,2025-05-25 08:04:37,deposit,63.09
554,205,2025-03-29 03:58:59,deposit,83.05
555,206,2025-01-28 08:11:35,entry_fee,20.0
556,206,2025-03-06 10:46:35,deposit,55.7
557,206,2025-04-19 08:37:35,reward,32.74
558,207,2025-02-13 09:50:37,entry_fee,2.0
559,208,2025-03-06 08:09:52,deposit,7.61
560,208,2025-03-29 06:30:52,entry_fee,5.0
561,208,2025-05-04 17:10:52,withdrawal,57.88
562,208,2025-05-11 16:21:52,deposit,36.11
563,210,2025-06-03 03:23:31,entry_fee,2.0
564,210,2025-05-01 10:05:31,deposit,64.32
565,210,2025-03-29 07:00:31,entry_fee,20.0
566,211,2025-03-16 23:51:47,deposit,9.16
567,212,2025-04-02 20:16:17,reward,34.65
568,212,2025-03-10 12:48:17,entry_fee,10.0
569,213,2025-02-15 03:31:25,reward,1.3
570,213,2025-03-08 04:46:25,withdrawal,9.13
571,213,2025-03-01 11:54:25,entry_fee,10.0
572,213,2025-03-01 14:48:25,entry_fee,1.0
573,214,2025-04-28 15:48:19,entry_fee,1.0
574,214,2024-12-20 12:49:19,deposit,56.09
575,215,2025-01-21 07:44:56,deposit,66.25
576,216,2025-04-10 11:11:32,entry_fee,20.0
577,216,2024-12-24 00:56:32,entry_fee,20.0
578,217,2025-02-18 12:07:22,entry_fee,1.0
579,218,2025-01-12 06:10:04,entry_fee,20.0
580,218,2025-03-13 04:17:04,deposit,30.13
581,218,2024-12-06 10:46:04,deposit,72.72
582,218,2025-02-01 21:44:04,reward,19.02
583,219,2025-03-27 00:04:59,withdrawal,48.05
584,219,2025-02-04 14:52:59,entry_fee,2.0
585,219,2025-04-08 10:42:59,deposit,35.69
586,219,2025-01-01 15:32:59,entry_fee,2.0
587,219,2024-12-23 08:44:59,withdrawal,25.47
588,220,2025-06-07 09:41:01,deposit,11.79
589,220,2025-05-09 19:49:01,reward,15.76
590,220,2025-03-04 14:06:01,deposit,64.01
591,222,2025-01-30 11:47:55,entry_fee,1.0
592,222,2025-04-26 03:49:55,deposit,8.9
593,222,2025-01-24 00:38:55,deposit,38.96
594,223,2025-01-05 07:21:21,reward,20.85
595,223,2025-01-27 14:16:21,deposit,24.99
596,223,2025-02-22 08:44:21,entry_fee,10.0
597,224,2025-01-12 08:38:41,entry_fee,10.0
598,225,2025-01-27 22:41:36,deposit,30.35
599,225,2025-03-06 20:20:36,entry_fee,2.0
600,225,2025-02-12 10:56:36,withdrawal,35.95
601,225,2025-01-28 08:13:36,entry_fee,20.0
602,225,2025-03-19 13:51:36,deposit,37.24
603,226,2025-02-02 03:56:33,deposit,30.54
604,226,2025-02-15 05:54:33,entry_fee,20.0
605,226,2024-12-21 03:29:33,withdrawal,45.11
606,226,2025-04-18 19:07:33,withdrawal,19.25
607,226,2024-12-02 06:05:33,entry_fee,20.0
608,228,2025-01-02 18:53:55,reward,22.3
609,228,2025-01-01 20:35:55,deposit,73.36
610,228,2025-01-02 14:52:55,deposit,38.55
611,229,2025-05-03 02:06:43,entry_fee,5.0
612,229,2025-05-09 20:55:43,entry_fee,10.0
613,229,2025-01-11 06:21:43,reward,35.19
614,230,2025-02-24 19:05:18,deposit,51.04
615,230,2025-03-25 03:08:18,entry_fee,5.0
616,230,2025-04-11 23:27:18,reward,14.97
617,231,2025-01-28 10:33:30,deposit,84.8
618,232,2025-03-05 16:29:44,reward,49.37
619,233,2025-03-06 02:31:25,entry_fee,2.0
620,233,2024-11-10 11:36:25,withdrawal,15.74
621,234,2025-03-18 08:31:23,entry_fee,5.0
622,234,2025-02-23 15:40:23,entry_fee,1.0
623,234,2025-05-13 03:51:23,entry_fee,2.0
624,235,2025-04-22 10:19:35,deposit,71.66
625,235,2025-05-13 23:45:35,deposit,5.2
626,235,2025-05-01 07:03:35,deposit,18.49
627,235,2025-05-14 07:32:35,entry_fee,5.0
628,236,2025-02-18 23:23:25,entry_fee,1.0
629,236,2025-04-21 15:33:25,entry_fee,10.0
630,236,2025-01-18 09:17:25,deposit,64.51
631,236,2025-03-01 19:56:25,entry_fee,1.0
632,236,2025-05-23 11:41:25,deposit,95.61
633,238,2025-03-30 03:59:28,entry_fee,10.0
634,238,2025-03-01 20:32:28,deposit,62.47
635,239,2025-04-24 21:20:44,deposit,26.86
636,239,2025-01-22 03:08:44,deposit,19.13
637,240,2025-05-06 15:17:33,deposit,96.96
638,240,2025-03-21 02:23:33,reward,25.02
639,240,2024-12-31 09:52:33,deposit,60.75
640,240,2025-01-30 01:31:33,deposit,71.5
641,240,2025-03-17 07:00:33,deposit,6.8
642,241,2024-11-13 22:50:59,deposit,12.86
643,241,2025-01-08 03:48:59,entry_fee,2.0
644,242,2025-03-12 16:09:11,deposit,9.47
645,242,2025-02-16 01:09:11,reward,35.69
646,242,2025-05-20 14:18:11,deposit,66.1
647,242,2024-12-31 05:22:11,reward,25.38
648,243,2025-03-20 10:20:47,deposit,85.89
649,243,2025-02-04 16:24:47,entry_fee,5.0
650,243,2025-04-02 01:48:47,entry_fee,1.0
651,243,2025-02-27 01:31:47,entry_fee,20.0
652,243,2024-11-19 04:53:47,deposit,7.89
653,244,2025-01-20 23:11:53,withdrawal,49.88
654,244,2025-04-29 23:34:53,deposit,12.61
655,244,2025-05-27 01:53:53,deposit,46.87
656,244,2025-02-06 00:56:53,entry_fee,1.0
657,244,2025-03-01 06:57:53,deposit,82.7
658,246,2025-02-20 12:43:35,entry_fee,2.0
659,246,2025-03-25 18:08:35,withdrawal,85.68
660,246,2024-12-19 20:51:35,deposit,87.57
661,247,2025-03-06 15:13:12,reward,12.77
662,247,2025-02-06 14:00:12,entry_fee,10.0
663,247,2025-02-10 13:33:12,reward,35.54
664,247,2025-05-04 22:55:12,deposit,91.44
665,247,2025-04-03 11:32:12,withdrawal,32.24
666,248,2025-01-17 08:13:24,deposit,45.65
667,248,2025-02-20 06:32:24,entry_fee,20.0
668,249,2025-02-10 03:30:36,entry_fee,10.0
669,249,2025-05-28 00:07:36,deposit,31.49
670,250,2025-03-09 23:28:07,entry_fee,1.0
671,250,2025-02-19 16:26:07,deposit,47.24
672,250,2024-11-28 17:14:07,deposit,11.92
673,250,2025-03-21 23:10:07,deposit,54.06
674,250,2025-03-31 20:33:07,entry_fee,2.0
675,251,2025-02-18 12:07:58,deposit,49.62
676,251,2025-02-07 05:16:58,deposit,66.56
677,251,2025-02-15 00:12:58,entry_fee,20.0
678,252,2025-04-25 16:23:33,entry_fee,10.0
679,252,2025-05-14 08:39:33,entry_fee,5.0
680,253,2025-03-24 10:56:01,deposit,9.34
681,253,2025-03-21 14:53:01,withdrawal,44.39
682,253,2025-02-17 15:29:01,deposit,23.33
683,253,2025-02-01 02:30:01,deposit,10.92
684,253,2025-03-14 23:44:01,deposit,55.87
685,254,2025-02-22 20:50:00,deposit,46.25
686,254,2025-04-26 17:16:00,entry_fee,5.0
687,254,2025-03-29 02:38:00,deposit,96.62
688,256,2025-03-28 23:00:26,deposit,20.35
689,256,2025-04-02 21:20:26,withdrawal,73.49
690,256,2025-02-28 00:17:26,entry_fee,2.0
691,256,2025-02-17 01:40:26,deposit,35.89
692,256,2025-01-26 07:41:26,deposit,45.02
693,257,2025-04-19 22:41:11,reward,27.78
694,257,2025-03-15 15:16:11,deposit,10.84
695,257,2025-03-18 07:01:11,entry_fee,1.0
696,257,2025-04-16 01:16:11,withdrawal,50.42
697,257,2025-04-30 07:22:11,entry_fee,1.0
698,258,2025-04-04 11:13:55,entry_fee,1.0
699,259,2025-01-20 07:27:15,withdrawal,64.68
700,259,2025-02-22 05:43:15,entry_fee,20.0
701,260,2025-02-21 02:37:56,entry_fee,10.0
702,260,2025-04-10 10:09:56,entry_fee,2.0
703,261,2025-05-21 21:47:02,deposit,18.84
704,261,2025-04-04 18:09:02,entry_fee,10.0
705,261,2025-03-12 08:19:02,entry_fee,20.0
706,261,2025-03-06 04:56:02,deposit,67.68
707,261,2025-03-09 05:50:02,entry_fee,20.0
708,262,2024-12-11 07:32:30,deposit,13.44
709,262,2024-11-16 23:00:30,withdrawal,86.98
710,262,2025-04-03 03:11:30,reward,15.07
711,262,2025-04-13 13:08:30,reward,16.83
712,262,2024-12-02 00:06:30,deposit,91.29
713,263,2025-04-08 08:19:03,entry_fee,10.0
714,263,2025-01-27 03:12:03,withdrawal,96.11
715,264,2025-04-01 03:01:44,entry_fee,20.0
716,264,2025-02-15 13:28:44,deposit,99.48
717,264,2025-03-17 05:50:44,entry_fee,20.0
718,266,2025-03-12 01:23:15,reward,37.8
719,266,2025-04-18 22:13:15,deposit,15.77
720,266,2025-01-23 19:09:15,entry_fee,20.0
721,266,2025-04-18 10:17:15,deposit,23.71
722,267,2025-02-21 00:24:52,reward,13.79
723,267,2025-02-02 11:01:52,withdrawal,46.05
724,267,2025-04-24 02:37:52,entry_fee,10.0
725,268,2025-01-12 17:30:49,reward,31.21
726,268,2024-12-08 21:43:49,deposit,89.91
727,268,2024-12-03 23:22:49,entry_fee,20.0
728,268,2025-04-08 23:01:49,deposit,47.41
729,269,2024-12-30 03:19:41,deposit,23.67
730,270,2025-01-07 17:14:33,entry_fee,1.0
731,270,2025-04-03 15:46:33,entry_fee,5.0
732,270,2025-05-16 04:59:33,reward,27.41
733,271,2025-01-02 21:32:26,entry_fee,20.0
734,271,2025-02-28 04:14:26,entry_fee,2.0
735,271,2025-01-14 15:55:26,entry_fee,1.0
736,274,2025-05-04 10:36:35,deposit,77.33
737,275,2025-01-04 20:23:01,entry_fee,1.0
738,276,2025-04-25 13:36:02,deposit,19.43
739,276,2025-05-10 00:41:02,entry_fee,20.0
740,277,2025-04-09 23:09:46,deposit,10.76
741,277,2025-03-12 04:44:46,entry_fee,2.0
742,278,2025-05-06 02:36:37,withdrawal,20.64
743,278,2025-04-08 16:23:37,entry_fee,1.0
744,278,2025-01-29 18:33:37,withdrawal,34.34
745,278,2025-05-28 15:58:37,entry_fee,20.0
746,278,2025-01-14 20:11:37,entry_fee,1.0
747,279,2024-12-23 10:59:54,entry_fee,20.0
748,279,2025-02-24 06:44:54,deposit,90.51
749,281,2025-04-10 23:19:01,deposit,83.39
750,281,2024-11-27 23:26:01,entry_fee,1.0
751,282,2025-02-17 04:17:42,entry_fee,10.0
752,283,2025-05-25 15:25:05,deposit,32.54
753,283,2025-04-02 00:23:05,entry_fee,1.0
754,283,2025-03-27 18:06:05,entry_fee,2.0
755,284,2025-03-25 20:54:14,deposit,71.91
756,285,2025-03-25 17:43:39,deposit,99.8
757,286,2025-04-04 05:21:46,entry_fee,2.0
758,286,2025-02-09 06:59:46,reward,30.49
759,286,2025-06-24 00:41:46,withdrawal,62.95
760,287,2025-03-20 21:59:55,entry_fee,10.0
761,287,2024-12-28 02:12:55,entry_fee,10.0
762,288,2025-03-20 18:23:14,entry_fee,1.0
763,288,2025-04-17 07:09:14,withdrawal,66.66
764,288,2025-01-22 17:32:14,withdrawal,62.68
765,288,2025-02-26 13:25:14,entry_fee,5.0
766,289,2025-04-23 00:25:44,deposit,19.19
767,289,2025-01-14 23:14:44,reward,14.35
768,289,2025-03-02 10:56:44,entry_fee,5.0
769,289,2025-01-23 19:52:44,entry_fee,20.0
770,290,2025-02-28 22:44:03,deposit,82.39
771,290,2025-03-02 20:51:03,entry_fee,20.0
772,290,2025-03-30 14:30:03,withdrawal,70.84
773,290,2025-01-18 06:14:03,deposit,48.78
774,290,2025-01-27 19:43:03,entry_fee,2.0
775,291,2025-05-16 08:25:34,withdrawal,16.19
776,291,2025-03-07 23:21:34,withdrawal,70.81
777,291,2025-02-22 11:14:34,deposit,33.64
778,291,2025-03-15 05:34:34,entry_fee,1.0
779,291,2025-04-25 05:07:34,deposit,85.11
780,292,2025-04-08 23:09:29,reward,44.29
781,292,2025-02-24 08:19:29,entry_fee,10.0
782,293,2025-04-17 08:44:23,entry_fee,1.0
783,293,2025-04-01 21:27:23,entry_fee,10.0
784,293,2025-05-12 12:37:23,deposit,82.92
785,293,2025-03-16 07:22:23,reward,33.72
786,294,2024-12-27 16:54:48,deposit,93.76
787,294,2025-01-12 06:23:48,deposit,37.4
788,294,2025-04-15 10:03:48,entry_fee,10.0
789,295,2025-02-06 11:53:23,reward,44.02
790,295,2025-02-23 13:08:23,entry_fee,5.0
791,296,2025-05-08 03:42:54,entry_fee,1.0
792,296,2025-04-23 14:05:54,entry_fee,1.0
793,296,2024-12-25 19:45:54,deposit,44.69
794,296,2025-02-05 07:52:54,withdrawal,27.05
795,296,2025-03-24 21:29:54,deposit,45.39
796,297,2025-02-25 21:32:53,withdrawal,77.02
797,297,2025-04-23 09:49:53,entry_fee,5.0
798,297,2025-04-07 19:40:53,deposit,29.12
799,297,2025-05-24 18:10:53,deposit,16.3
800,298,2025-01-31 09:01:57,deposit,18.46
801,299,2025-02-14 12:55:36,withdrawal,90.59
802,300,2025-01-01 00:26:02,withdrawal,51.51
803,300,2024-12-10 22:29:02,reward,41.06
804,300,2024-12-08 08:29:02,deposit,57.71
805,300,2024-12-21 16:41:02,deposit,88.51
806,300,2025-01-11 06:28:02,deposit,53.03
807,301,2024-12-29 11:36:23,reward,17.34
808,301,2024-12-17 16:32:23,deposit,6.1
809,302,2025-03-08 07:55:17,withdrawal,60.77
810,302,2025-03-03 22:49:17,deposit,42.1
811,302,2025-03-14 09:46:17,withdrawal,17.08
812,303,2025-02-09 16:58:25,deposit,25.15
813,303,2024-12-21 09:05:25,reward,21.88
814,303,2024-12-15 07:37:25,deposit,79.59
815,303,2025-02-25 05:33:25,reward,4.78
816,306,2025-02-28 01:39:14,withdrawal,27.03
817,306,2025-01-26 16:47:14,withdrawal,46.35
818,306,2024-12-25 17:27:14,withdrawal,64.47
819,307,2025-03-18 10:55:34,entry_fee,1.0
820,307,2025-01-03 06:49:34,withdrawal,41.58
821,307,2025-03-05 16:48:34,reward,38.02
822,307,2025-02-04 01:15:34,reward,32.85
823,307,2025-01-30 22:54:34,entry_fee,5.0
824,308,2025-05-15 04:41:53,deposit,34.98
825,308,2025-02-23 21:58:53,deposit,95.47
826,308,2025-01-18 14:44:53,deposit,50.8
827,308,2025-02-08 01:38:53,reward,23.93
828,309,2025-03-18 10:12:18,deposit,67.75
829,309,2025-04-15 07:51:18,entry_fee,2.0
830,309,2025-03-28 19:55:18,entry_fee,10.0
831,309,2025-03-31 00:13:18,deposit,16.91
832,310,2024-11-15 03:17:45,deposit,5.23
833,310,2025-02-21 10:56:45,deposit,89.19
834,310,2025-03-07 14:11:45,deposit,81.46
835,310,2025-01-08 06:54:45,withdrawal,53.04
836,311,2025-04-11 12:20:10,entry_fee,2.0
837,311,2025-01-14 02:26:10,entry_fee,2.0
838,311,2025-05-12 05:36:10,deposit,53.79
839,311,2025-04-11 23:29:10,deposit,25.66
840,311,2025-04-16 03:17:10,deposit,56.12
841,312,2025-05-05 23:07:20,entry_fee,1.0
842,312,2025-01-18 20:26:20,entry_fee,1.0
843,314,2025-04-25 12:09:52,withdrawal,46.44
844,314,2025-03-02 09:21:52,deposit,10.73
845,314,2025-02-11 18:42:52,deposit,25.8
846,314,2024-12-23 01:11:52,entry_fee,20.0
847,314,2025-03-18 08:47:52,entry_fee,5.0
848,316,2025-03-15 21:11:44,entry_fee,20.0
849,317,2025-03-05 12:19:56,deposit,27.76
850,317,2025-03-27 23:57:56,deposit,11.72
851,317,2025-05-12 06:50:56,entry_fee,10.0
852,317,2025-02-04 20:19:56,deposit,93.74
853,317,2025-04-17 20:21:56,deposit,78.4
854,318,2025-05-06 18:04:22,deposit,20.08
855,318,2025-03-26 15:07:22,entry_fee,2.0
856,319,2025-02-06 14:17:16,deposit,34.52
857,320,2025-03-08 21:33:34,entry_fee,10.0
858,321,2024-12-24 18:45:50,entry_fee,20.0
859,321,2025-02-09 03:34:50,deposit,58.75
860,321,2025-01-15 02:50:50,deposit,27.9
861,321,2024-12-15 13:08:50,deposit,59.61
862,321,2025-02-21 02:25:50,deposit,73.47
863,322,2024-11-19 12:47:22,entry_fee,10.0
864,322,2024-11-11 23:48:22,entry_fee,20.0
865,323,2025-04-25 23:54:47,deposit,62.97
866,323,2025-03-23 18:43:47,entry_fee,20.0
867,323,2025-03-30 06:26:47,entry_fee,1.0
868,323,2025-02-10 20:12:47,entry_fee,5.0
869,323,2025-01-09 21:03:47,entry_fee,20.0
870,325,2025-05-04 23:05:21,entry_fee,10.0
871,325,2025-05-06 22:51:21,entry_fee,2.0
872,325,2025-01-29 20:22:21,entry_fee,20.0
873,325,2025-06-21 03:37:21,entry_fee,20.0
874,325,2025-04-13 06:22:21,reward,42.08
875,326,2025-04-11 01:52:14,entry_fee,1.0
876,326,2025-03-15 01:59:14,deposit,21.95
877,326,2025-03-15 09:12:14,withdrawal,98.28
878,326,2024-12-26 02:35:14,entry_fee,2.0
879,328,2025-03-10 17:12:32,entry_fee,5.0
880,328,2025-03-02 17:14:32,entry_fee,2.0
881,329,2024-12-27 14:53:59,reward,15.04
882,329,2024-12-30 17:59:59,entry_fee,1.0
883,329,2024-12-21 01:08:59,entry_fee,20.0
884,329,2025-02-28 10:10:59,entry_fee,10.0
885,330,2025-05-11 02:32:52,deposit,56.3
886,330,2025-01-01 18:51:52,reward,17.2
887,330,2025-02-12 03:20:52,reward,19.25
888,330,2024-12-30 13:53:52,entry_fee,20.0
889,331,2025-02-22 06:36:06,entry_fee,5.0
890,331,2025-04-02 12:52:06,entry_fee,10.0
891,331,2025-05-13 08:40:06,reward,23.19
892,331,2025-01-30 15:20:06,entry_fee,2.0
893,332,2025-03-10 09:27:39,entry_fee,5.0
894,332,2025-02-16 19:31:39,entry_fee,5.0
895,332,2024-12-23 03:12:39,entry_fee,10.0
896,332,2025-04-23 22:58:39,entry_fee,1.0
897,332,2025-03-31 21:43:39,entry_fee,2.0
898,333,2025-02-08 22:11:33,withdrawal,69.53
899,333,2025-03-26 18:00:33,entry_fee,10.0
900,333,2025-04-17 05:34:33,deposit,6.49
901,333,2025-03-09 18:57:33,entry_fee,20.0
902,333,2025-03-28 14:41:33,entry_fee,2.0
903,334,2025-03-31 14:44:38,reward,47.94
904,334,2025-03-05 18:32:38,withdrawal,27.06
905,334,2025-04-05 11:38:38,deposit,61.35
906,334,2025-03-13 11:29:38,deposit,27.88
907,334,2025-04-27 13:27:38,entry_fee,2.0
908,335,2025-02-08 04:46:50,deposit,30.02
909,336,2025-06-03 18:32:16,deposit,20.8
910,336,2025-04-11 13:19:16,entry_fee,1.0
911,337,2025-06-11 07:11:16,deposit,28.22
912,339,2025-02-01 19:09:49,withdrawal,51.63
913,339,2025-01-17 14:05:49,entry_fee,20.0
914,339,2025-02-20 16:54:49,deposit,37.34
915,339,2025-04-05 22:03:49,deposit,42.91
916,341,2025-03-23 15:49:15,entry_fee,10.0
917,341,2024-12-30 22:52:15,entry_fee,10.0
918,341,2025-03-08 16:11:15,deposit,58.06
919,341,2025-02-01 06:51:15,entry_fee,1.0
920,342,2025-01-26 02:09:52,entry_fee,1.0
921,343,2025-02-18 08:15:31,deposit,53.78
922,344,2025-01-11 00:56:05,reward,44.77
923,344,2025-02-18 08:20:05,deposit,83.23
924,344,2024-12-29 21:34:05,entry_fee,20.0
925,344,2025-01-18 09:33:05,entry_fee,1.0
926,344,2025-04-05 03:30:05,entry_fee,10.0
927,345,2025-05-31 05:16:56,deposit,86.1
928,345,2025-03-19 03:01:56,entry_fee,20.0
929,346,2025-01-23 04:50:39,entry_fee,10.0
930,346,2025-03-02 06:43:39,entry_fee,10.0
931,346,2025-04-13 13:38:39,deposit,32.3
932,346,2025-01-15 00:16:39,deposit,72.69
933,347,2025-03-05 15:58:48,deposit,29.81
934,347,2025-06-14 11:33:48,reward,34.14
935,347,2025-05-04 11:04:48,entry_fee,2.0
936,348,2025-02-23 00:21:08,reward,49.54
937,348,2025-01-29 19:26:08,reward,19.87
938,348,2025-04-08 19:11:08,deposit,73.48
939,349,2025-03-16 11:38:11,reward,8.94
940,349,2025-03-29 04:53:11,deposit,52.17
941,349,2024-12-24 10:52:11,entry_fee,1.0
942,349,2025-04-05 06:51:11,deposit,73.15
943,350,2024-11-19 14:25:12,entry_fee,5.0
944,350,2024-12-18 02:00:12,withdrawal,63.91
945,350,2025-03-30 20:15:12,deposit,33.82
946,350,2025-01-29 02:16:12,entry_fee,20.0
947,350,2025-01-12 18:13:12,entry_fee,20.0
948,351,2025-04-06 03:28:52,withdrawal,45.83
949,351,2025-05-13 18:13:52,withdrawal,40.41
950,351,2025-01-17 07:37:52,entry_fee,10.0
951,351,2025-05-10 21:42:52,deposit,15.72
952,351,2025-03-04 20:04:52,withdrawal,32.54
953,352,2025-01-30 17:34:05,deposit,33.65
954,352,2025-01-07 08:48:05,deposit,75.71
955,352,2024-12-12 13:23:05,deposit,51.03
956,352,2024-12-28 04:07:05,withdrawal,64.8
957,353,2024-12-25 06:26:29,deposit,45.06
958,353,2025-04-09 22:44:29,deposit,17.67
959,354,2025-02-01 18:55:07,deposit,26.42
960,354,2025-03-14 07:34:07,entry_fee,2.0
961,354,2025-02-24 11:28:07,withdrawal,7.35
962,354,2025-03-12 05:44:07,reward,13.97
963,355,2025-03-02 15:04:40,reward,23.01
964,355,2025-02-07 03:30:40,reward,47.49
965,355,2025-06-25 03:39:40,reward,43.06
966,356,2025-05-26 13:34:53,reward,48.45
967,356,2025-03-10 03:46:53,withdrawal,56.05
968,357,2025-02-20 02:18:47,deposit,55.89
969,357,2025-02-12 06:21:47,entry_fee,1.0
970,357,2024-11-27 06:17:47,deposit,81.4
971,358,2025-04-14 07:06:23,entry_fee,5.0
972,358,2025-06-12 12:59:23,reward,11.61
973,358,2025-02-04 07:41:23,reward,46.42
974,358,2025-03-02 12:54:23,deposit,81.0
975,359,2025-03-04 06:49:18,deposit,13.05
976,360,2025-02-19 12:41:35,entry_fee,10.0
977,360,2025-01-30 01:58:35,deposit,54.66
978,360,2025-02-05 08:29:35,reward,42.17
979,360,2025-03-13 17:50:35,deposit,65.27
980,361,2025-04-30 08:19:01,entry_fee,1.0
981,361,2025-05-01 00:08:01,deposit,6.0
982,361,2025-03-14 22:26:01,entry_fee,5.0
983,362,2025-02-28 15:56:26,deposit,86.75
984,362,2025-05-19 02:20:26,entry_fee,2.0
985,364,2025-04-21 13:39:14,entry_fee,20.0
986,366,2025-04-09 04:25:11,deposit,23.6
987,366,2024-12-21 05:28:11,entry_fee,5.0
988,366,2025-02-14 11:36:11,withdrawal,60.69
989,366,2025-03-04 17:09:11,deposit,37.44
990,366,2025-04-16 19:27:11,deposit,75.33
991,367,2025-03-25 22:34:12,deposit,99.4
992,369,2024-12-16 22:31:50,entry_fee,5.0
993,369,2025-03-24 09:14:50,deposit,32.69
994,369,2025-03-12 19:00:50,deposit,48.14
995,370,2025-05-05 16:40:30,entry_fee,5.0
996,370,2025-05-11 17:09:30,entry_fee,5.0
997,370,2025-02-23 10:26:30,withdrawal,12.75
998,371,2025-01-17 03:30:52,deposit,71.96
999,372,2025-01-01 11:12:05,reward,35.69
1000,373,2025-02-26 00:47:13,deposit,47.28
1001,373,2025-03-24 02:05:13,entry_fee,20.0
1002,374,2025-04-20 02:53:06,entry_fee,10.0
1003,374,2025-05-02 11:50:06,entry_fee,5.0
1004,375,2025-01-20 16:35:13,reward,34.44
1005,375,2025-02-25 00:36:13,entry_fee,10.0
1006,375,2025-06-11 17:05:13,entry_fee,2.0
1007,376,2025-01-18 20:50:54,reward,30.47
1008,377,2025-01-27 05:20:20,deposit,45.36
1009,377,2025-04-24 15:38:20,entry_fee,1.0
1010,377,2025-05-26 09:00:20,entry_fee,2.0
1011,378,2025-05-04 21:44:18,entry_fee,10.0
1012,378,2025-03-08 18:49:18,deposit,91.17
1013,378,2025-04-07 04:19:18,entry_fee,20.0
1014,378,2025-03-26 20:40:18,deposit,12.75
1015,378,2025-04-23 20:42:18,deposit,28.55
1016,379,2025-03-22 05:02:04,deposit,5.9
1017,379,2025-05-01 04:15:04,withdrawal,43.94
1018,380,2025-02-19 20:43:49,reward,25.91
1019,380,2024-12-26 09:37:49,deposit,8.04
1020,380,2025-01-24 22:31:49,deposit,32.8
1021,380,2024-12-31 18:29:49,entry_fee,5.0
1022,380,2025-04-10 22:32:49,reward,4.75
1023,381,2024-11-14 08:56:26,entry_fee,10.0
1024,381,2025-02-12 18:12:26,deposit,81.99
1025,381,2025-03-01 13:41:26,deposit,19.28
1026,381,2025-02-04 19:28:26,deposit,49.33
1027,381,2024-12-11 12:06:26,entry_fee,10.0
1028,382,2025-04-21 15:00:59,entry_fee,5.0
1029,383,2025-02-23 03:16:43,entry_fee,1.0
1030,383,2025-03-31 16:42:43,entry_fee,1.0
1031,383,2025-06-20 21:17:43,reward,5.01
1032,384,2024-12-11 13:51:47,deposit,46.0
1033,384,2025-02-24 22:40:47,entry_fee,5.0
1034,384,2025-04-20 07:04:47,deposit,66.03
1035,384,2025-04-02 17:51:47,entry_fee,2.0
1036,384,2024-12-11 15:16:47,entry_fee,1.0
1037,386,2025-03-17 14:51:11,entry_fee,20.0
1038,387,2025-03-26 01:13:55,entry_fee,1.0
1039,387,2025-01-13 23:47:55,reward,32.76
1040,387,2024-12-28 18:22:55,entry_fee,1.0
1041,387,2025-03-01 19:10:55,withdrawal,96.44
1042,387,2025-03-27 22:25:55,deposit,58.75
1043,388,2025-05-02 14:12:00,deposit,6.13
1044,388,2025-03-13 17:42:00,entry_fee,2.0
1045,388,2025-04-06 05:16:00,deposit,95.66
1046,388,2025-03-12 06:16:00,entry_fee,10.0
1047,389,2025-06-13 13:33:04,entry_fee,10.0
1048,389,2025-01-30 04:04:04,entry_fee,20.0
1049,389,2025-01-21 18:20:04,reward,27.34
1050,390,2025-03-08 08:10:22,entry_fee,2.0
1051,390,2025-04-06 14:04:22,deposit,6.43
1052,390,2024-11-25 06:10:22,entry_fee,5.0
1053,390,2025-03-07 15:13:22,withdrawal,9.63
1054,390,2024-12-21 19:27:22,reward,49.52
1055,391,2025-04-16 13:15:44,deposit,5.27
1056,391,2025-05-19 19:38:44,entry_fee,5.0
1057,391,2025-05-29 15:20:44,withdrawal,39.2
1058,391,2025-03-01 06:09:44,deposit,48.68
1059,391,2025-05-29 04:09:44,reward,47.12
1060,392,2024-12-20 04:51:19,entry_fee,2.0
1061,393,2025-04-27 19:43:04,deposit,42.79
1062,393,2025-01-28 01:07:04,deposit,51.89
1063,393,2025-03-12 19:09:04,reward,1.67
1064,393,2024-12-12 00:27:04,reward,27.04
1065,393,2025-03-09 01:56:04,deposit,99.87
1066,394,2025-01-26 11:58:07,entry_fee,5.0
1067,394,2025-02-17 18:11:07,deposit,59.01
1068,395,2025-04-25 08:43:12,reward,24.17
1069,395,2025-01-19 21:45:12,withdrawal,10.73
1070,395,2025-01-14 01:52:12,deposit,28.3
1071,395,2025-04-01 02:43:12,entry_fee,1.0
1072,396,2025-04-27 20:20:36,entry_fee,1.0
1073,397,2024-11-29 23:59:36,reward,24.2
1074,397,2025-03-20 04:04:36,entry_fee,20.0
